cueanexo	provincia	departamento	localidad	nombre	ambito	sector_de_gestion	primaria	p_lengua_debajo_basico	p_lengua_basico	p_lengua_satisfactorio	p_lengua_avanzado	lon	lat
900048500	Tucumán	MONTEROS	LOS SOSA	ESC. JOAQUIN CASTELLANOS	Rural	Estatal	1	22.22222222	0	55.55555556	22.22222222	-65.5231	-27.1497
900048600	Tucumán	MONTEROS	LOS SOSA	ESC. N° 285 FRANCISCO ISAURO ARANCIBIA	Rural	Estatal	1	41.66666667	25	16.66666667	16.66666667	-65.5575	-27.1481
900048700	Tucumán	RIO CHICO	SANTA ANA	ESC. MARCO MANUEL AVELLANEDA	Urbano	Estatal	1	13.97137739	20.55903392	39.27549193	26.19409676	-65.6819	-27.4757
900048800	Tucumán	RIO CHICO	AGUILARES	ESC. JUANA CASTRO	Urbano	Estatal	1	23.04147465	38.55606761	26.80491548	11.59754226	-65.6228	-27.4378
900048900	Tucumán	RIO CHICO	LOS SARMIENTOS	ESC. GDOR. DR. DOMINGO GARCIA	Urbano	Estatal	1	12.32293534	33.61211525	38.65280351	15.41214589	-65.6908	-27.4128
900049200	Tucumán	RIO CHICO	LA TIPA	ESC. ALFONSINA STORNI	Rural	Estatal	1	17.98611117	21.38888887	39.16666661	21.45833335	-65.7243	-27.3912
900049300	Tucumán	GRANEROS	LA ESPERANZA	ESC. N° 96	Rural	Estatal	1	100	0	0	0	-65.089	-27.6564
900049400	Tucumán	GRANEROS	BARRANCAS	ESC. N° 90 EXODO JUJEÑO	Rural	Estatal	1	0	0	50	50	-65.1403	-27.625
900049500	Tucumán	GRANEROS	LAMADRID	ESC. N° 71 PROV. DE JUJUY	Urbano	Estatal	1	18.59054592	30.48040745	32.51179373	18.4172529	-65.2469	-27.65
900049800	Tucumán	BURRUYACU	EL PUESTITO	ESC. N° 205 - DR. BERNARDO LOZADA ECHENIQUE	Rural	Estatal	1	30	20	40	10	-64.7497	-26.4339
900049900	Tucumán	BURRUYACU	VILLA PADRE MONTI	ESCUELA HERMANOS CONCEPCIONISTAS	Rural	Estatal	1	0	33.33333333	66.66666667	0	-64.9946	-26.505
900050000	Tucumán	BURRUYACU	RIO DEL NIO	ESC. N° 61 - DOLORES DEL CARMEN BRITO	Rural	Estatal	1	14.28571429	28.57142857	42.85714286	14.28571429	-65.0019	-26.4509
900050100	Tucumán	BURRUYACU	AGUA BLANCA	ESC. N° 347 - ALEXANDER FLEMING	Rural	Estatal	1	0	50	0	50	-64.7814	-26.3699
900050500	Tucumán	CAPITAL	SAN MIGUEL DE TUCUMAN	ESC.INTEGRAL ARGENTINO-HEBREO INDEPENDENCIA	Urbano	Privado	1	0	0	42.85714286	57.14285714	-65.2105	-26.8362
900050800	Tucumán	MONTEROS	RIO SECO	ESC. DR. MANUEL QUINTANA	Urbano	Estatal	1	20	30	25	25	-65.5675	-27.2657
900050900	Tucumán	MONTEROS	CAPITAN CACERES	ESC. MARIANO ARIZA	Rural	Estatal	1	7.142857143	50	14.28571429	28.57142857	-65.6057	-27.1902
900051100	Tucumán	MONTEROS	ARANILLAS	ESC. N° 53 TENIENTE RAUL E. GARCIA	Rural	Estatal	1	0	0	100	0	-65.4351	-27.1288
900051200	Tucumán	MONTEROS	ACHERAL	ESC. REMEDIOS ESCALADA DE SAN MARTIN	Urbano	Estatal	1	10.45918388	34.60884347	34.60884347	20.32312918	-65.4704	-27.12
900051300	Tucumán	MONTEROS	ISLA SAN JOSE SUR	ESC. N? 202 - GAUCHOS DE GUEMES	Rural	Estatal	1	0	25	75	0	-65.4279	-27.2013
900051500	Tucumán	MONTEROS	MONTEROS	ESC. IBATIN	Urbano	Estatal	1	36.84210526	26.31578947	15.78947368	21.05263158	-65.4908	-27.1718
900051800	Tucumán	MONTEROS	RIO SECO	ESC. OSVALDO MAGNASCO	Urbano	Estatal	1	19.77197856	25.15109917	35.20604357	19.8708787	-65.5565	-27.2691
900052000	Tucumán	MONTEROS	VILLA QUINTEROS	ESC. TAMBOR DE TACUARI	Urbano	Estatal	1	20.03007234	24.03337395	36.42992864	19.50662507	-65.5481	-27.2536
900052100	Tucumán	MONTEROS	YONOPONGO SUR	ESC. N° 121 - DR. ITO MARCELO RODRIGUEZ	Rural	Estatal	1	0	16.66666667	50	33.33333333	-65.5088	-27.1996
900052200	Tucumán	MONTEROS	YONOPONGO	ESC. N° 13 DOMINGO FAUSTINO SARMIENTO	Rural	Estatal	1	0	33.33333333	0	66.66666667	-65.4732	-27.2195
900052300	Tucumán	MONTEROS	HUASA PAMPA	ESC. FRAY MAMERTO ESQUIU	Rural	Estatal	1	25	33.33333333	33.33333333	8.333333333	-65.4913	-27.2421
900052400	Tucumán	MONTEROS	AMBERES	ESC. N° 14 - PRIMERO DE MAYO	Rural	Estatal	1	6.25	37.5	25	31.25	-65.4892	-27.2668
900052500	Tucumán	MONTEROS	YONOPONGO	ESC. N° 281 - JOSE DIONISIO CAMPOS	Rural	Estatal	1	15.78947368	42.10526316	36.84210526	5.263157895	-65.499	-27.2164
900052600	Tucumán	RIO CHICO	COLONIAS 1 A 18- SANTA ANA	ESC. N° 264	Rural	Estatal	1	33.33333333	0	33.33333333	33.33333333	-65.7324	-27.4468
900052800	Tucumán	RIO CHICO	AGUILARES	INST. SAN GABRIEL	Urbano	Privado	1	0	0	43.47826087	56.52173913	-65.6199	-27.4357
900052900	Tucumán	MONTEROS	MONTEROS	ESC. NORMAL SUPERIOR TTE. GRAL. JULIO A.ROCA	Urbano	Estatal	1	10.36231882	25.65217421	41.61835715	22.36714982	-65.4948	-27.1665
900053200	Tucumán	CAPITAL	SAN MIGUEL DE TUCUMAN	INST. SAGRADO CORAZON DE JESUS (HNAS. ESCLAVAS)	Urbano	Privado	1	2.833333335	4.166666661	41.66666661	51.33333339	-65.2164	-26.8364
900053300	Tucumán	CAPITAL	SAN MIGUEL DE TUCUMAN	ESC. DE LA PATRIA DR. MANUEL BELGRANO	Urbano	Estatal	1	4.92087814	13.74520677	39.99693601	41.33697908	-65.2144	-26.8382
900053500	Tucumán	FAMAILLA	FAMAILLA	ESC. BRIGADIER GENERAL DON JUAN MANUEL DE ROSAS	Urbano	Estatal	1	32.57341601	39.52434973	23.37146349	4.53077077	-65.4053	-27.0613
900053700	Tucumán	FAMAILLA	FAMAILLA	COL. MERCEDES DEL CARMEN PACHECO	Urbano	Privado	1	1.790451005	11.80371337	47.41379349	38.99204213	-65.4014	-27.0536
900053900	Tucumán	CAPITAL	SAN MIGUEL DE TUCUMAN	ESC. N° 248 JUAN LUIS NOUGUES	Urbano	Estatal	1	21.79597624	28.52533946	31.89263383	17.78605047	-65.249	-26.8426
900054000	Tucumán	CAPITAL	SAN MIGUEL DE TUCUMAN	ESC. PRESIDENTE NICOLAS AVELLANEDA	Urbano	Estatal	1	13.45336867	16.64648312	32.67021885	37.22992936	-65.2158	-26.8412
900054400	Tucumán	CAPITAL	SAN MIGUEL DE TUCUMAN	COL. NUESTRA SEÑORA DEL HUERTO	Urbano	Privado	1	3.448275862	1.724137931	20.68965517	74.13793103	-65.2014	-26.8279
900054700	Tucumán	CAPITAL	SAN MIGUEL DE TUCUMAN	ESC. GUILLERMO GRIET	Urbano	Estatal	1	20.26562562	30.59539805	39.12218421	10.01679212	-65.2195	-26.8581
900055000	Tucumán	CAPITAL	SAN MIGUEL DE TUCUMAN	ESC. DEAN GREGORIO FUNES	Urbano	Estatal	1	27.58290818	22.48405602	26.00127532	23.93176048	-65.2227	-26.858
900055100	Tucumán	CAPITAL	SAN MIGUEL DE TUCUMAN	ESC. GOBERNADOR MIGUEL CRITTO	Urbano	Estatal	1	20.10827461	37.6567017	31.52786197	10.70716172	-65.2142	-26.8714
900055300	Tucumán	LEALES	BELLA VISTA	ESC. PRESIDENTE ROQUE SAENZ PEÑA	Urbano	Estatal	1	34.72144373	49.79354716	9.735449883	5.749559219	-65.3078	-27.0247
900055600	Tucumán	LEALES	BELLA VISTA	ESC. MANUEL GARCIA FERNANDEZ	Urbano	Estatal	1	12.23553416	26.05564574	45.40037147	16.30844863	-65.3083	-27.0329
900056200	Tucumán	CAPITAL	SAN MIGUEL DE TUCUMAN	INST. NICOLÁS AVELLANEDA	Urbano	Privado	1	4.251918158	30.72250648	20.93989767	44.08567769	-65.2155	-26.8439
900056500	Tucumán	CAPITAL	SAN MIGUEL DE TUCUMAN	COL. SANTA ROSA	Urbano	Privado	1	0	3.646723583	39.33226487	57.02101155	-65.2056	-26.8305
900056501	Tucumán	YERBA BUENA	YERBA BUENA - MARCOS PAZ	 COL. SANTA ROSA	Urbano	Privado	1	1.449275465	1.449275465	27.05313965	70.04830942	-65.2974	-26.8004
900056700	Tucumán	CAPITAL	SAN MIGUEL DE TUCUMAN	INST. SAN MIGUEL	Urbano	Privado	1	5.882352941	2.941176471	26.47058824	64.70588235	-65.199	-26.8273
900057100	Tucumán	LULES	INGENIO SAN PABLO	COL. SAN PABLO APOSTOL	Urbano	Privado	1	6.904761862	32.00837734	26.22795424	34.85890656	-65.3114	-26.87
900057200	Tucumán	LULES	EL MANANTIAL	ESC. JUAN CRISOSTOMO ALVAREZ	Urbano	Estatal	1	18.98209441	30.67092392	35.01557001	15.33141166	-65.2851	-26.8503
900057900	Tucumán	CAPITAL	SAN MIGUEL DE TUCUMAN	COL. DE LA SANTA CRUZ	Urbano	Privado	1	0	11.43790852	39.70588169	48.85620979	-65.2098	-26.8197
900058100	Tucumán	CAPITAL	SAN MIGUEL DE TUCUMAN	INST. MIXTO DE ENSEÑANZA PRIVADA (I.M.E.P.)	Urbano	Privado	1	2.231404958	8.73057851	10.76694215	78.27107438	-65.2123	-26.8253
900058200	Tucumán	CAPITAL	SAN MIGUEL DE TUCUMAN	ESC. 9 DE JULIO	Urbano	Estatal	1	7.642998285	21.99898382	45.21785889	25.14015901	-65.2123	-26.8278
900058700	Tucumán	CAPITAL	SAN MIGUEL DE TUCUMAN	ESC. DR. RAUL COLOMBRES	Urbano	Estatal	1	18.07075896	22.96377098	37.4912071	21.47426296	-65.2167	-26.8182
900058900	Tucumán	TAFI DEL VALLE	LA FRONTERITA	ESC. N° 37	Rural	Estatal	1	0	0	0	100	-66.0348	-26.3978
900059100	Tucumán	TAFI DEL VALLE	EL ARBOLAR	ESC. N° 23 - SEGUNDO FELINO RAMOS	Rural	Estatal	1	0	0	50	50	-66.0216	-26.3433
900059500	Tucumán	CAPITAL	SAN MIGUEL DE TUCUMAN	ESC. N° 249 MARCO AVELLANEDA	Urbano	Estatal	1	24.54563258	21.67285546	33.41801802	20.36349393	-65.2517	-26.8304
900059600	Tucumán	CAPITAL	SAN MIGUEL DE TUCUMAN	ESC. PERIODISMO ARGENTINO	Urbano	Estatal	1	5.840854912	23.91326915	51.42649594	18.81938	-65.2406	-26.8272
900059800	Tucumán	CAPITAL	SAN MIGUEL DE TUCUMAN	COL. SAN IGNACIO DE LOYOLA	Urbano	Privado	1	0	0	40	60	-65.257	-26.8178
900059900	Tucumán	CAPITAL	SAN MIGUEL DE TUCUMAN	KINDER ESCUELA PRIMARIA	Urbano	Privado	1	1.744719834	3.389713515	25.82521199	69.04035466	-65.2606	-26.816
900060000	Tucumán	CAPITAL	SAN MIGUEL DE TUCUMAN	ESC. ALBERTO GARCIA HAMILTON	Urbano	Estatal	1	15.66037733	29.11949693	35.66037767	19.55974808	-65.2549	-26.8161
900060300	Tucumán	LULES	LA REDUCCION	ESC. FULVIO SALVADOR PAGANI	Urbano	Estatal	1	12.50525421	23.43421612	40.62631355	23.43421612	-65.3555	-26.9581
900060600	Tucumán	LULES	SAN RAFAEL	ESC. FRANCISCO NARCISO LAPRIDA	Rural	Estatal	1	60	20	20	0	-65.3647	-26.9695
900060800	Tucumán	CAPITAL	SAN MIGUEL DE TUCUMAN	COL. TULIO GARCIA FERNANDEZ	Urbano	Privado	1	1.909400156	0.892857127	34.63010199	62.56764073	-65.2177	-26.8235
900060900	Tucumán	CAPITAL	SAN MIGUEL DE TUCUMAN	ESC. N° 247 DR. PANTALEON FERNANDEZ	Urbano	Estatal	1	17.58862306	38.10115032	29.55286665	14.75735997	-65.2241	-26.8854
900061000	Tucumán	CAPITAL	SAN MIGUEL DE TUCUMAN	ESC. N° 253 - ESTADO DE ISRAEL	Urbano	Estatal	1	10.87470456	31.64893631	47.57683195	9.89952718	-65.236	-26.8691
900061100	Tucumán	LULES	LULES	ESC. DOMINGO FAUSTINO SARMIENTO	Urbano	Estatal	1	7.557664585	16.46220362	43.34626106	32.63387073	-65.339	-26.9229
900061200	Tucumán	LULES	EL MANANTIAL	COL. REINA DE LA ESPERANZA	Urbano	Privado	1	9.302325581	11.62790698	32.55813953	46.51162791	-65.2809	-26.8504
900061300	Tucumán	LULES	EX INGENIO LULES	ESC. LASTENIA BLANCO	Rural	Estatal	1	19.35483871	25.80645161	51.61290323	3.225806452	-65.3401	-26.9094
900061900	Tucumán	LULES	PUNTA DEL MONTE	ESC. PUNTA DEL MONTE	Rural	Estatal	1	19.38405789	23.25310564	46.90087989	10.46195658	-65.3112	-26.8846
900062000	Tucumán	LULES	LA BOLSA	ESC. N° 130 DR. ALBERTO ROUGES	Rural	Estatal	1	25	25	25	25	-65.2999	-26.9335
900062300	Tucumán	GRANEROS	AMUMPA	ESC. N° 182 TTE. CNEL. RICARDO DANTE D. BISCARDI	Rural	Estatal	1	0	100	0	0	-65.3262	-27.6368
900062700	Tucumán	LULES	LULES	ESC. PARROQUIAL VILLA DEL CARMEN	Urbano	Privado	1	7.640664958	21.12105716	30.33887465	40.89940323	-65.3437	-26.9273
900063100	Tucumán	TAFI VIEJO	EL CADILLAL	ESC. DR. RAMON CARRILLO	Rural	Estatal	1	27.26769907	24.11504428	40.70796457	7.909292069	-65.1926	-26.6364
900063200	Tucumán	TRANCAS	VILLA TRANCAS	ESC. N° 8 BARTOLOME MITRE	Urbano	Estatal	1	11.56388192	22.88719931	50.35033273	15.19858604	-65.2861	-26.2292
900063500	Tucumán	BURRUYACU	7 DE ABRIL	ESC. N° 57 CAPITAN CARLOS MARIA CASAGRANDE	Rural	Estatal	1	27.27272727	18.18181818	54.54545455	0	-64.4989	-26.2929
900063600	Tucumán	BURRUYACU	LAGUNA DE ROBLES	ESC. N° 4 MARTIN MIGUEL DE GUEMES	Rural	Estatal	1	0	0	0	100	-64.6562	-26.2692
900063800	Tucumán	BURRUYACU	PUESTO DE UNCOS	ESC. N° 173 - CAMINO DE LAS CARRETAS	Rural	Estatal	1	66.66666667	33.33333333	0	0	-64.7087	-26.4544
900063900	Tucumán	BURRUYACU	7 DE ABRIL	ESC. N° 353 - CESAR MILSTEIN	Rural	Estatal	1	0	0	0	100	-64.5316	-26.2261
900064000	Tucumán	BURRUYACU	TIMBO VIEJO	ESC. N° 250 - ANTONIO CAMPO	Rural	Estatal	1	26.66666667	30	20	23.33333333	-65.1282	-26.6537
900064200	Tucumán	BURRUYACU	TRANQUITAS	ESC. N°326 PETRONA RUIZ GARCIA DE ROZ	Rural	Estatal	1	11.11111111	11.11111111	66.66666667	11.11111111	-65.063	-26.6381
900064300	Tucumán	BURRUYACU	PUERTA ALEGRE	ESC. N° 310	Rural	Estatal	1	0	0	100	0	-64.5686	-26.4839
900064400	Tucumán	BURRUYACU	EL SUNCHAL	ESC. N° 150 - MERCEDITAS DE SAN MARTIN	Rural	Estatal	1	0	40	60	0	-65.0502	-26.6144
900064500	Tucumán	BURRUYACU	ALTA GRACIA	ESC. N° 149 - Combate de San Lorenzo	Rural	Estatal	1	33.33333333	41.66666667	16.66666667	8.333333333	-65.1415	-26.7339
900064600	Tucumán	BURRUYACU	LAS SALINAS	ESC. SALVADOR ALFONSO	Rural	Estatal	1	27.27272727	31.81818182	31.81818182	9.090909091	-65.1454	-26.7172
900064800	Tucumán	CHICLIGASTA	CONCEPCION	ESC. VICTOR MERCANTE	Urbano	Estatal	1	18.45509942	26.12906804	41.28454821	14.13128434	-65.5866	-27.3526
900064900	Tucumán	CHICLIGASTA	CONCEPCION	ESC. MONSEÑOR JUAN CARLOS FERRO	Urbano	Estatal	1	24.81773497	39.71135133	27.13881994	8.332093767	-65.5781	-27.3566
900065000	Tucumán	CHICLIGASTA	CONCEPCION	INST. SAN LUIS GONZAGA	Urbano	Privado	1	0	25	31.25	43.75	-65.5925	-27.3481
900065200	Tucumán	CHICLIGASTA	CONCEPCION	COL. NUESTRA SEÑORA DE LA CONSOLACION	Urbano	Privado	1	1.538461531	4.660633476	34.5701358	59.23076919	-65.5906	-27.3411
900065300	Tucumán	JUAN B ALBERDI	VILLA BELGRANO	ESC. VIRGEN GENERALA	Rural	Estatal	1	19.04761874	38.0952384	30.95238103	11.90476183	-65.6152	-27.5236
900065600	Tucumán	TRANCAS	SAN JOSE	ESC. N° 265 POLICIA FEDERAL ARGENTINA	Rural	Estatal	1	9.523809524	19.04761905	57.14285714	14.28571429	-65.2766	-26.2685
900065700	Tucumán	TRANCAS	EL BRETE	ESC. N° 362 - JUAN PABLO II	Rural	Estatal	1	0	0	0	100	-65.3923	-26.0965
900065900	Tucumán	TRANCAS	SAN ISIDRO	ESC. N° 204 - ANTONIO SAIFE	Rural	Estatal	1	0	0	100	0	-65.2565	-26.2828
900066000	Tucumán	TRANCAS	ZARATE NORTE	ESC. N° 233 - RICARDO AZCARATE LOPEZ	Rural	Estatal	1	0	0	16.66666667	83.33333333	-65.3675	-26.2104
900066100	Tucumán	TRANCAS	TICUCHO	ESC. N° 309 - MARIA TERESA LOPEZ DE PAZ	Rural	Estatal	1	0	0	50	50	-65.2473	-26.5236
900066200	Tucumán	TRANCAS	SAN VICENTE	ESC. CAPITAN HERNAN MEJIAS DE MIRAVAL	Rural	Estatal	1	0	0	100	0	-65.2074	-26.4788
900066300	Tucumán	TRANCAS	RODEO GRANDE	ESC. N° 216	Rural	Estatal	1	0	0	85.71428571	14.28571429	-65.5672	-26.4536
900066400	Tucumán	SIMOCA	SIMOCA	ESCUELA NORMAL SUPERIOR MANUEL BELGRANO	Urbano	Estatal	1	6.464285701	12.14285795	35.35714299	46.03571335	-65.3585	-27.2673
900066500	Tucumán	TRANCAS	TAPIA/TAPIAS	ESC. N° 45 - ADOLFO LOPEZ	Rural	Estatal	1	7.142857143	42.85714286	28.57142857	21.42857143	-65.2781	-26.595
900066600	Tucumán	LEALES	LOMA VERDE	ESC. RICARDO ROJAS	Rural	Estatal	1	0	0	100	0	-65.2063	-27.1553
900066900	Tucumán	LEALES	LOS QUEMADOS	ESC. N° 77 FRANCISCO ZELAYA	Rural	Estatal	1	0	20	40	40	-65.2421	-27.215
900067000	Tucumán	LEALES	LAS MERCEDES	ESC. N° 175	Rural	Estatal	1	5.263157895	47.36842105	42.10526316	5.263157895	-65.2899	-27.1705
900067100	Tucumán	LEALES	RIO COLORADO	ESC. PRIMERA JUNTA	Rural	Estatal	1	28.95752873	26.64092673	38.99613905	5.405405493	-65.3572	-27.152
900067200	Tucumán	LEALES	MANCHALA	ESC. N° 105 CIA. DE INGENIEROS DE MONTAÑA 5	Rural	Estatal	1	33.33333333	66.66666667	0	0	-65.3951	-27.1363
900067300	Tucumán	LEALES	RIO COLORADO	ESC. N° 195 - JUAN BAUTISTA FERREYRA	Rural	Estatal	1	0	0	100	0	-65.3408	-27.1199
900067400	Tucumán	YERBA BUENA	YERBA BUENA - MARCOS PAZ	COL. SAN PATRICIO	Urbano	Privado	1	1.684678895	6.105962915	38.02905547	54.18030272	-65.2743	-26.8162
900067500	Tucumán	YERBA BUENA	YERBA BUENA - MARCOS PAZ	COL. EDUCACION DEL TALENTO DR. S. SUZUKI	Urbano	Privado	1	6.666666667	20	13.33333333	60	-65.3007	-26.8129
900067800	Tucumán	YERBA BUENA	YERBA BUENA - MARCOS PAZ	COL. PABLO APOSTOL	Urbano	Privado	1	0	4.862085149	24.07667103	71.06124382	-65.309	-26.8099
900067900	Tucumán	YERBA BUENA	SAN JAVIER	ESC. OTILDE B. TORO	Rural	Estatal	1	0	16.66666667	41.66666667	41.66666667	-65.3587	-26.7869
900068000	Tucumán	CRUZ ALTA	BANDA DEL RIO SALI - INCLUYE LASTENIA	COLEGIO-INSTITUTO INMACULADA CONCEPCION	Urbano	Privado	1	5.804682461	22.04560518	38.45411611	33.69559625	-65.1592	-26.8372
900068100	Tucumán	JUAN B ALBERDI	JUAN BAUTISTA ALBERDI	ESC. CAPITAN JUAN NUÑEZ DEL PRADO	Urbano	Estatal	1	11.97717004	17.96575506	36.38299645	33.67407845	-65.6234	-27.5813
900068300	Tucumán	JUAN B ALBERDI	JUAN BAUTISTA ALBERDI	ESC. PROFESOR INOCENCIO LIBERANI	Urbano	Estatal	1	31.57894737	21.05263158	21.05263158	26.31578947	-65.6295	-27.5873
900068400	Tucumán	JUAN B ALBERDI	JUAN BAUTISTA ALBERDI	ESC. N° 384 JOSE MARIA DEL CAMPO	Urbano	Estatal	1	16.55703877	18.58003849	46.77478404	18.08813871	-65.6195	-27.5919
900068500	Tucumán	JUAN B ALBERDI	JUAN BAUTISTA ALBERDI	ESC. DE EDUCACION INTEGRAL SARMIENTO	Urbano	Privado	1	0	11.76470588	52.94117647	35.29411765	-65.6201	-27.5835
900068600	Tucumán	CHICLIGASTA	ARCADIA	ESC. DR. PEDRO LEON CORNET	Urbano	Estatal	1	15.05507955	23.92900855	45.96083234	15.05507955	-65.5789	-27.3093
900068700	Tucumán	CHICLIGASTA	FINCA LA FALDA	ESC. MADRE MERCEDES PACHECO	Rural	Estatal	1	16.66666667	16.66666667	33.33333333	33.33333333	-65.6172	-27.2838
900068800	Tucumán	CHICLIGASTA	ILTICO	ESC. N° 6 - CRISANTO ARNALDO VARELA	Rural	Estatal	1	28.57142857	42.85714286	28.57142857	0	-65.643	-27.3342
900068900	Tucumán	CAPITAL	SAN MIGUEL DE TUCUMAN	ESC. PATRICIAS ARGENTINAS	Urbano	Estatal	1	10.86071722	22.29033694	35.39154821	31.45739763	-65.2283	-26.8254
900069100	Tucumán	CAPITAL	SAN MIGUEL DE TUCUMAN	ESC. DOCTOR MARCOS PAZ	Urbano	Estatal	1	37.81535239	21.7022278	30.41800785	10.06441196	-65.2369	-26.8212
900069500	Tucumán	LA COCHA	HUASA PAMPA SUR	ESC. N° 282 - JOSE SILVERIO MOLINA	Rural	Estatal	1	0	42.85714286	57.14285714	0	-65.5836	-27.8859
900069600	Tucumán	LA COCHA	ALTO DEL PUESTO	ESC. N° 363 ISAIAS NOUGUES	Rural	Estatal	1	50	20	30	0	-65.5219	-27.6763
900069700	Tucumán	LA COCHA	YANIMAS	ESC. N° 188	Rural	Estatal	1	0	11.11111111	22.22222222	66.66666667	-65.6675	-27.6543
900069800	Tucumán	LA COCHA	LA INVERNADA	ESC. N° 159 BASE NAVAL PUERTO BELGRANO	Rural	Estatal	1	16.82340634	38.76698006	35.21421118	9.195402418	-65.5736	-27.6444
900070000	Tucumán	LA COCHA	LA COCHA	ESC. FAUSTO BURGOS	Urbano	Estatal	1	10.79137282	22.55014927	39.69232899	26.96614892	-65.5893	-27.7642
900070300	Tucumán	CHICLIGASTA	CONCEPCION	ESC. ULADISLAO FRIAS	Urbano	Estatal	1	11.72211411	24.35725769	44.37380573	19.54682246	-65.5948	-27.3446
900070400	Tucumán	CHICLIGASTA	CONCEPCION	INST. VOCACIONAL CONCEPCION	Urbano	Privado	1	0	8.104395333	38.55082443	53.34478023	-65.5931	-27.3482
900070600	Tucumán	FAMAILLA	FAMAILLA	ESC. DIEGO DE ROJAS	Urbano	Estatal	1	12.41729311	37.61629048	29.35772792	20.6086885	-65.4056	-27.0469
900070800	Tucumán	MONTEROS	MONTEROS	ESC. N° 377 BENJAMIN POSSE	Urbano	Estatal	1	9.090909091	27.27272727	54.54545455	9.090909091	-65.4888	-27.1634
900071100	Tucumán	FAMAILLA	MONTE GRANDE	ESC. MONTE GRANDE	Rural	Estatal	1	20	30	50	0	-65.4082	-27.0084
900071300	Tucumán	FAMAILLA	CAMPO DE HERRERA	ESC. N° 257 - CELIO SERRIZUELA	Rural	Estatal	1	10	40	50	0	-65.3456	-27.0269
900071400	Tucumán	FAMAILLA	ESTACION PADILLA	ESC. N° 124 MIGUEL MATA	Rural	Estatal	1	15.78947368	36.84210526	26.31578947	21.05263158	-65.3876	-27.0298
900071900	Tucumán	CHICLIGASTA	CONCEPCION	ESC. AMALIA PREBISCH DE PIOSSEK	Urbano	Estatal	1	18.61357254	23.34093094	41.87664579	16.16885073	-65.6052	-27.3388
900072000	Tucumán	CAPITAL	SAN MIGUEL DE TUCUMAN	ESC. FASTA REINA DE LA PAZ	Urbano	Privado	1	1.674876835	9.40017388	28.84960877	60.07534051	-65.2157	-26.8337
900072100	Tucumán	CHICLIGASTA	CONCEPCION	ESC. PABLO HAIMES	Urbano	Estatal	1	6.506782088	12.22683974	44.29033225	36.97604592	-65.5991	-27.346
900072300	Tucumán	CAPITAL	SAN MIGUEL DE TUCUMAN	COL. NUEVA CONCEPCION	Urbano	Privado	1	3.280423052	3.280423052	18.93267712	74.50647677	-65.1964	-26.8233
900072500	Tucumán	CAPITAL	SAN MIGUEL DE TUCUMAN	ESC. JOSE MARMOL	Urbano	Estatal	1	14.57719048	25.97284978	34.26056568	25.18939406	-65.1996	-26.8245
900072700	Tucumán	CAPITAL	SAN MIGUEL DE TUCUMAN	COL. SAN CARLOS SRL	Urbano	Privado	1	1.970443383	17.3056329	28.80702503	51.91689869	-65.2004	-26.825
900072900	Tucumán	CHICLIGASTA	CONCEPCION	ESC. N° 387 PTE. DR. ARTURO UMBERTO ILLIA	Urbano	Estatal	1	18.54502053	39.17710202	38.16338756	4.114489892	-65.584	-27.3376
900073000	Tucumán	CRUZ ALTA	ALDERETES - INCLUYE EL CORTE Y LOS GUTIERREZ	ESC. FRAY MANUEL PEREZ	Urbano	Estatal	1	14.29419563	31.78791233	36.69628552	17.22160652	-65.1439	-26.8212
900073100	Tucumán	CRUZ ALTA	ALDERETES - INCLUYE EL CORTE Y LOS GUTIERREZ	INST. PRIVADO RIVADAVIA	Urbano	Privado	1	5.337073147	17.46121968	38.49536544	38.70634173	-65.1423	-26.8118
900073200	Tucumán	CRUZ ALTA	COLOMBRES INCLUYE EX INGENIO CRUZ ALTA	INST. PRIVADO SAN NICOLAS	Urbano	Privado	1	4.347826087	0	43.47826087	52.17391304	-65.0998	-26.884
900073300	Tucumán	CRUZ ALTA	COLONIA LA BONARIA	ESC. N° 334	Rural	Estatal	1	0	25	75	0	-65.0377	-26.8701
900073400	Tucumán	CAPITAL	SAN MIGUEL DE TUCUMAN	ESC. ALFREDO COSSON	Urbano	Estatal	1	19.65430312	45.38304774	27.72263791	7.24001123	-65.2443	-26.8467
900073500	Tucumán	CAPITAL	SAN MIGUEL DE TUCUMAN	ESC. MUTUAL POLICIAL	Urbano	Estatal	1	21.32773965	31.94965666	35.87363347	10.84897022	-65.2548	-26.8422
900073600	Tucumán	CRUZ ALTA	COLOMBRES INCLUYE EX INGENIO CRUZ ALTA	ESC. GENERAL ANTONIO ALVAREZ DE ARENALES	Urbano	Estatal	1	12.38737951	33.28347323	36.0802865	18.24886076	-65.102	-26.892
900073900	Tucumán	TAFI VIEJO	LAS TALITAS	ESC. FORTUNATA GARCIA DE GARCIA	Urbano	Estatal	1	22.53450761	28.08498404	40.26910542	9.111402923	-65.2108	-26.777
900074000	Tucumán	CAPITAL	SAN MIGUEL DE TUCUMAN	ESC. DR. AGUSTIN JUSTO DE LA VEGA	Urbano	Estatal	1	20.85546642	25.07978532	40.76588444	13.29886382	-65.211	-26.8465
900074100	Tucumán	CAPITAL	SAN MIGUEL DE TUCUMAN	ESC. N° 372 CAMPO DE LAS CARRERAS	Urbano	Estatal	1	8.949940381	20.97641821	35.87288893	34.20075248	-65.2223	-26.8416
